,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
42,6892,Elrond,EGLD,elrond-egld,118,2020-09-04T00:00:00.000Z,"['binance-launchpad', 'binance-labs-portfolio', 'electric-capital-portfolio', 'exnetwork-capital-portfolio', 'elrond-ecosystem', 'injective-ecosystem', 'bnb-chain']",31415926.0,23066288.6101526,23016298.0,,43,,,,2022-08-29T15:16:00.000Z,51.91493497522485,38384323.23336144,36.3164,-0.80198197,0.22041903,-1.94821357,-11.45579905,8.50276369,-36.5379197,1197484873.3158417,0.1228,1630955755.48,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
43,7278,Aave,AAVE,aave,409,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'bnb-chain']",16000000.0,13995666.47428167,16000000.0,,44,,,0.19572341,2022-08-29T15:16:00.000Z,83.89822146332531,131356301.63406967,17.3806,-0.03214994,2.60821446,-0.05246742,-16.42019349,53.68696239,-27.18124254,1174211525.386121,0.1204,1342371543.41,5999341296.93815,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,2022-08-29 15:20:33.561117
44,2416,Theta Network,THETA,theta-network,121,2018-01-17T00:00:00.000Z,"['media', 'collectibles-nfts', 'content-creation', 'defi', 'video', 'metaverse', 'huobi-capital-portfolio', 'web3']",1000000000.0,1000000000.0,1000000000.0,,45,,,,2022-08-29T15:16:00.000Z,1.1676056026963548,39511509.68919452,33.6926,-0.41091794,3.44809271,-1.08769163,-20.26059731,1.64642782,-11.91351096,1167605602.6963549,0.1197,1167605602.7,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
45,6783,Axie Infinity,AXS,axie-infinity,245,2020-08-31T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'binance-launchpad', 'metaverse', 'defiance-capital-portfolio', 'play-to-earn', 'animoca-brands-portfolio']",270000000.0,83008466.63855354,270000000.0,,46,,,,2022-08-29T15:16:00.000Z,13.627848188464055,91771812.57921961,6.3594,0.06354493,-0.74628882,-0.77697828,-29.55666815,-0.9971291,-43.14835703,1131226781.7073908,0.116,3679519010.89,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,2022-08-29 15:20:33.561117
46,2563,TrueUSD,TUSD,trueusd,298,2018-03-06T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'arbitrum-ecosytem', 'bnb-chain', 'usd-stablecoin']",,1096377228.7976859,1227899013.9824455,,47,,,,2022-08-29T15:16:00.000Z,1.0001706844919618,202439048.98393387,13.3008,-0.02616434,0.02616434,-0.02080446,0.03147085,-0.07842716,0.01920291,1096564363.3879817,0.1124,1228108597.3,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0000000000085d4780B73119b644AE5ecd22b376,2022-08-29 15:20:33.561117
47,3602,Bitcoin SV,BSV,bitcoin-sv,180,2018-11-09T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'medium-of-exchange', 'store-of-value', 'state-channel']",21000000.0,19155114.14423905,19155114.14423905,,48,,,,2022-08-29T15:16:00.000Z,53.37904644291933,78834776.97540584,-9.8153,0.18693116,0.17155732,-1.54259434,-18.08285457,-0.11473711,-0.63863481,1022481727.5247573,0.1049,1120959975.3,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
48,3897,OKB,OKB,okb,75,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio']",,60000000.0,300000000.0,,49,,,,2022-08-29T15:16:00.000Z,16.113435896975105,10892699.96535209,8.4101,-0.39349066,2.95680285,-6.10620638,-12.88493355,35.87657369,33.54000634,966806153.8185062,0.0992,4834030769.09,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2022-08-29 15:20:33.561117
49,1437,Zcash,ZEC,zcash,261,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'bnb-chain']",21000000.0,15147906.25,15147906.25,,50,,,,2022-08-29T15:16:00.000Z,63.098206596815196,64964123.70297807,11.985,0.03811695,1.94824259,1.94438567,-5.44075358,19.45350032,-32.14093464,955805718.0716882,0.098,1325062338.53,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
50,3330,Pax Dollar,USDP,paxos-standard,70,2018-09-27T00:00:00.000Z,"['store-of-value', 'stablecoin', 'asset-backed-stablecoin', 'bnb-chain', 'usd-stablecoin']",,945642940.11,945642940.11,,51,,,,2022-08-29T15:16:00.000Z,1.00302627294305,7632737.20577224,-7.2665,-0.04975239,0.37460865,0.208444,0.44176818,0.37080034,0.46017967,948504713.7534411,0.0973,948504713.75,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8e870d67f660d95d5be530380d0ec0bd388289e1,2022-08-29 15:20:33.561117
51,10791,eCash,XEC,ecash,53,2021-07-08T00:00:00.000Z,[],21000000000000.0,19156242173303.0,18899704673313.0,,52,,,,2022-08-29T15:16:00.000Z,4.6554310826475705e-05,368838353.8873368,3.3575,-0.97945285,-4.72583961,22.85452855,2.66793619,25.85722142,-6.15241004,891805652.4031904,0.0915,977640527.36,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
52,2087,KuCoin Token,KCS,kucoin-token,39,2017-10-24T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'algorand-ecosystem']",170118638.0,98379860.95,145879861.0,,53,,,,2022-08-29T15:16:00.000Z,9.035275192756377,2909797.77748941,47.9019,-0.047305,-0.82957318,-4.57378495,-12.49671043,-6.24275401,-47.79998689,888889117.1083568,0.0912,1537068709.75,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
53,16086,BitTorrent-New,BTT,bittorrent-new,82,2019-01-31T00:00:00.000Z,"['platform', 'distributed-computing', 'filesharing', 'interoperability', 'staking', 'tron-ecosystem', 'storage', 'binance-launchpad', 'binance-labs-portfolio', 'web3', 'bnb-chain']",,937418500000000.0,990000000000000.0,,54,,,,2022-08-29T15:16:00.000Z,8.72063092710168e-07,21874242.14767862,2.225,0.67016989,0.78754377,-0.8219696,-8.96474056,9.94427566,-21.88217739,817488076.2737266,0.0838,863342461.78,,2022-08-29T15:16:00.000Z,1958.0,TRON,TRX,tron,TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4,2022-08-29 15:20:33.561117
54,1720,IOTA,MIOTA,iota,81,2017-06-13T00:00:00.000Z,"['dag', 'medium-of-exchange', 'iot', 'sharing-economy', 'bnb-chain']",2779530283.0,2779530283.0,2779530283.0,,55,,,,2022-08-29T15:16:00.000Z,0.2852716182137973,9736899.72877185,34.0465,-0.13390115,1.61381408,0.5050831,-13.45894327,10.90445507,-16.99998225,792921101.705664,0.0813,792921101.71,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
55,5665,Helium,HNT,helium,54,2020-06-05T00:00:00.000Z,"['mineable', 'enterprise-solutions', 'distributed-computing', 'iot', 'usv-portfolio', 'multicoin-capital-portfolio', 'web3']",223000000.0,125012151.26897945,223000000.0,,56,,,,2022-08-29T15:16:00.000Z,6.166587253259496,8985843.22600637,19.8654,-1.00811702,1.45400596,-4.99559519,-35.95286362,-32.41787955,-32.27639499,770898338.5178366,0.0791,1375148957.48,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
56,1518,Maker,MKR,maker,272,2017-01-29T00:00:00.000Z,"['store-of-value', 'defi', 'dao', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'spartan-group', 'bnb-chain']",1005577.0,977631.03695089,977631.03695089,,57,,,0.09938512,2022-08-29T15:16:00.000Z,785.2834375220692,163514518.84421578,46.5731,0.39409881,2.55048769,-4.36771747,-32.20486843,-8.63856962,-41.29804268,767717461.32506,0.0787,789662963.25,7724671892.84958,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,2022-08-29 15:20:33.561117
57,2502,Huobi Token,HT,huobi-token,110,2018-02-03T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'algorand-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio']",500000000.0,153357694.25441208,500000000.0,,58,,,,2022-08-29T15:16:00.000Z,4.758869617234025,43139075.90723336,72.7195,-9.15555597,-1.27843233,8.244836,5.09460883,-0.7873408,-32.98272014,729809271.7563866,0.0748,2379434808.62,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6f259637dcd74c767781e37bc6133cd6a68aa161,2022-08-29 15:20:33.561117
58,19891,USDD,USDD,usdd,78,2022-05-02T08:07:12.000Z,"['stablecoin', 'algorithmic-stablecoin', 'usd-stablecoin']",,725425919.088933,725425919.088933,,59,,,,2022-08-29T15:16:00.000Z,0.999972744726717,18797541.51775211,11.2225,-0.04254099,0.02368862,-0.00312965,0.08017411,0.65359173,0.01594052,725406147.4072617,0.0744,725406147.41,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0c10bf8fcb7bf5412187a595ab97a3609160b5c6,2022-08-29 15:20:33.561117
59,2586,Synthetix,SNX,synthetix,286,2018-03-14T00:00:00.000Z,"['services', 'decentralized-exchange', 'defi', 'derivatives', 'dao', 'yield-farming', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'synthetics', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'parafi-capital', 'paradigm-portfolio', 'fantom-ecosystem', 'spartan-group', 'bnb-chain']",291657310.0,234504401.0013235,293251260.7987736,,60,,,,2022-08-29T15:16:00.000Z,3.0760679662023174,128905554.94043577,23.2939,0.78147788,1.15978032,5.37444849,-21.71280963,42.79053281,-0.69009092,721351475.8536339,0.074,897157708.4,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,2022-08-29 15:20:33.561117
60,6719,The Graph,GRT,the-graph,228,2020-12-17T00:00:00.000Z,"['ai-big-data', 'enterprise-solutions', 'defi', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'analytics', 'coinfund-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'ledgerprime-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",10057044431.0,6900000000.0,10000000000.0,,61,,,,2022-08-29T15:16:00.000Z,0.1041218493566503,108663241.6693302,8.6687,-0.4656631,0.85964801,-0.35638978,-27.09307991,13.0566633,-31.42112133,718440760.560887,0.0737,1047158065.22,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xc944e90c64b2c07662a292be6244bdf05cda44a7,2022-08-29 15:20:33.561117
61,3513,Fantom,FTM,fantom,359,2018-10-29T00:00:00.000Z,"['platform', 'enterprise-solutions', 'defi', 'research', 'scaling', 'smart-contracts', 'fantom-ecosystem', 'injective-ecosystem', 'bnb-chain']",3175000000.0,2545006273.0,2545006273.0,,62,,,,2022-08-29T15:16:00.000Z,0.2795937448614479,173381444.59226245,47.3883,0.20804708,2.13624607,-3.11441044,-20.09537001,14.98152649,-29.86292185,711567834.5639464,0.073,887710139.94,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
62,4256,Klaytn,KLAY,klaytn,119,2020-03-30T00:00:00.000Z,"['platform', 'enterprise-solutions', 'injective-ecosystem']",,3013206912.2,10782297980.8,,63,,,,2022-08-29T15:16:00.000Z,0.23478841616819598,37053568.11401765,27.2604,0.05483818,-1.45563234,-4.21560611,-25.40620706,3.83609149,-46.80813318,707466078.5024984,0.0725,2531558665.57,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
63,5068,Neutrino USD,USDN,neutrino-usd,64,2020-01-30T00:00:00.000Z,"['defi', 'stablecoin', 'algorithmic-stablecoin', 'bnb-chain', 'usd-stablecoin']",,685373925.333558,685374529.3936421,,64,,,,2022-08-29T15:16:00.000Z,0.9836031319727198,1950043.28634983,9.0881,0.20245326,0.04405905,0.39546288,-0.71063673,-0.04267899,-0.4382428,674135939.5305246,0.0691,674136533.69,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x674C6Ad92Fd080e4004b2312b45f796a192D27a0,2022-08-29 15:20:33.561117
64,1376,Neo,NEO,neo,250,2016-09-08T00:00:00.000Z,"['platform', 'enterprise-solutions', 'smart-contracts']",100000000.0,70538831.0,100000000.0,,65,,,,2022-08-29T15:16:00.000Z,9.225044307839237,42379504.45263112,-5.6861,-0.36669819,0.76189458,-1.88955513,-20.60608666,13.29343974,-19.53005706,650723841.398184,0.0667,922504430.78,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
65,4157,THORChain,RUNE,thorchain,98,2019-07-23T00:00:00.000Z,"['cosmos-ecosystem', 'decentralized-exchange', 'defi', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio']",500000000.0,330688061.33445597,334937974.91478544,,66,308031945.0,594906660.3406675,5.12786224,2022-08-29T15:16:00.000Z,1.931314819768669,75393939.0210939,53.7726,-0.52445889,-0.13904596,-7.14772054,-30.99916099,8.3013665,-40.1614451,638662753.5758053,0.0655,965657409.88,124547564.50163,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,RUNE-B1A,2022-08-29 15:20:33.561117
66,4705,PAX Gold,PAXG,pax-gold,84,2019-09-26T00:00:00.000Z,"['bnb-chain', 'tokenized-gold']",,340089.624,340089.624,,67,,,,2022-08-29T15:16:00.000Z,1729.6836365689053,16202798.1245983,13.1965,-0.28388007,0.04536913,-0.06003638,-1.89554958,-4.73830498,-6.36146939,588247457.5996717,0.0603,588247457.6,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2022-08-29 15:20:33.561117
67,8000,Lido DAO,LDO,lido-dao,93,2020-12-15T00:00:00.000Z,"['defi', 'dao', 'three-arrows-capital-portfolio', 'paradigm-portfolio']",1000000000.0,312951153.95865756,1000000000.0,,68,586818591.6880298,1055712498.412003,0.08884662,2022-08-29T15:16:00.000Z,1.7990440544413617,101854148.02527705,48.5935,1.11058639,9.81031584,-7.45288763,-24.971783,293.40079095,69.77224367,563012912.8598862,0.0577,1799044054.44,6336908396.25167,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x5a98fcbea516cf06857215779fd812ca3bef1b32,2022-08-29 15:20:33.561117
68,7186,PancakeSwap,CAKE,pancakeswap,520,2020-09-25T00:00:00.000Z,"['collectibles-nfts', 'decentralized-exchange', 'defi', 'smart-contracts', 'yield-farming', 'binance-chain', 'amm', 'dex', 'governance', 'bnb-chain']",750000000.0,141568354.9663229,322916664.7660508,,69,,,0.18546711,2022-08-29T15:16:00.000Z,3.963620555202149,51407402.71489227,21.4312,0.52420138,2.33011393,1.66070634,-3.30809666,35.01705901,-14.37404466,561123241.7106717,0.0575,2972715416.4,3025459583.85099,2022-08-29T15:16:00.000Z,1839.0,BNB,BNB,bnb,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,2022-08-29 15:20:33.561117
69,6538,Curve DAO Token,CRV,curve-dao-token,332,2020-08-14T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'governance', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem']",3303030299.0,524882943.9931217,1811693466.5908432,,70,,,0.09831775,2022-08-29T15:16:00.000Z,1.050498100930331,97456023.16846822,9.2043,0.00366673,1.80207915,4.94486205,-25.96666116,60.10532965,-23.23472011,551388535.8754956,0.0565,3469827056.41,5608229685.19713,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xD533a949740bb3306d119CC777fa900bA034cd52,2022-08-29 15:20:33.561117
70,2694,Nexo,NEXO,nexo,86,2018-05-01T00:00:00.000Z,"['services', 'payments', 'cardano-ecosystem']",1000000000.0,560000011.0,1000000000.0,,71,,,,2022-08-29T15:16:00.000Z,0.9707911413037401,29078398.27264797,36.2945,1.19091288,3.48158923,7.89047539,31.6233131,66.95148394,-24.91420345,543643049.808797,0.0558,970791141.3,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206,2022-08-29 15:20:33.561117
71,1697,Basic Attention Token,BAT,basic-attention-token,325,2017-06-01T00:00:00.000Z,"['marketing', 'content-creation', 'defi', 'payments', 'dcg-portfolio', '1confirmation-portfolio', 'pantera-capital-portfolio', 'web3', 'bnb-chain']",1500000000.0,1498344316.4163349,1500000000.0,,72,,,,2022-08-29T15:16:00.000Z,0.34170035539544774,31154056.19679076,22.9466,-0.287993,1.22015883,-3.34345716,-19.35596109,-5.59938955,-14.7842433,511984785.42421085,0.0525,512550533.09,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0d8775f648430679a709e98d2b0cb6250d2887ef,2022-08-29 15:20:33.561117
72,131,Dash,DASH,dash,349,2014-02-14T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'x11', 'medium-of-exchange', 'masternodes', 'dao', 'governance']",18900000.0,10889260.48043023,10889260.48043023,,73,,,,2022-08-29T15:16:00.000Z,46.673239998064815,87281539.72145355,8.9931,0.4468011,3.25317284,2.62861071,-11.42503589,13.0649196,-24.34701071,508237067.80456275,0.0521,882124235.96,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
73,1274,Waves,WAVES,waves,198,2016-06-02T00:00:00.000Z,"['lpos', 'platform', 'smart-contracts']",,109188052.0,109188052.0,,74,,,,2022-08-29T15:16:00.000Z,4.511463700633001,116890850.51764828,40.7717,-0.31002995,0.31651658,-3.7090363,-21.98303598,-8.30731074,-47.96268978,492597933.1408286,0.0505,492597933.14,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
74,4847,Stacks,STX,stacks,58,2019-10-28T00:00:00.000Z,"['mineable', 'platform', 'collectibles-nfts', 'defi', 'smart-contracts', 'metaverse', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital-portfolio', 'usv-portfolio', 'web3', 'injective-ecosystem']",1818000000.0,1331259573.017112,1352464600.0,,75,1048765672.087772,380989708.106734,,2022-08-29T15:16:00.000Z,0.36327438840394144,24557954.36795651,274.7169,-0.228174,-0.47916288,-3.03493025,-18.91294318,-7.94840626,-34.59933574,483612507.1946836,0.0496,660432838.12,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
75,2469,Zilliqa,ZIL,zilliqa,213,2018-01-25T00:00:00.000Z,"['mineable', 'platform', 'payments', 'smart-contracts', 'polychain-capital-portfolio', 'metaverse', 'kenetic-capital-portfolio', 'zilliqa-ecosystem', 'bnb-chain']",21000000000.0,13226926856.126854,16518394009.126854,,76,,,,2022-08-29T15:16:00.000Z,0.0364692953709725,108080815.01706448,17.63,-0.00655668,0.27990621,-0.12738224,-16.01814508,-0.78538153,-31.66791424,482376702.3663389,0.0495,765855202.79,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
76,1934,Loopring,LRC,loopring,221,2017-08-30T00:00:00.000Z,"['marketplace', 'decentralized-exchange', 'defi', 'zero-knowledge-proofs', 'scaling', 'smart-contracts', 'wallet', 'ethereum-ecosystem', 'amm', 'dex', 'layer-2', 'rollups', 'red-packets', 'web3', 'token']",1374513896.0,1330119710.0127318,1373873437.4424574,,77,,,3.06647451,2022-08-29T15:16:00.000Z,0.35902413634987435,41973766.20142637,24.9626,-0.45738541,1.49439079,-1.59395283,-20.14824488,-3.38167664,-33.66368777,477545080.1292663,0.049,493483664.41,155730979.7094,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,2022-08-29 15:20:33.561117
77,2130,Enjin Coin,ENJ,enjin-coin,265,2017-11-01T00:00:00.000Z,"['media', 'collectibles-nfts', 'gaming', 'ethereum-ecosystem', 'metaverse', 'arrington-xrp-capital-portfolio']",1000000000.0,896399955.567558,1000000000.0,,78,,,,2022-08-29T15:16:00.000Z,0.5156200898753988,40152677.0628615,13.6477,-0.47410749,1.34917052,-3.88604359,-19.31509976,7.26179454,-24.8693374,462201825.6540477,0.0474,515620089.88,,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,2022-08-29 15:20:33.561117
78,8646,Mina,MINA,mina,68,2021-03-02T00:00:00.000Z,"['pos', 'zero-knowledge-proofs', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio']",,653749056.8400393,824104972.0,,79,,,,2022-08-29T15:16:00.000Z,0.6737883666270995,12427503.10218426,1.9096,-0.11848366,1.8437071,-3.96710261,-19.21060619,13.06365743,-29.65855139,440488509.19225687,0.0452,555272343.01,,2022-08-29T15:16:00.000Z,,,,,,2022-08-29 15:20:33.561117
79,4846,Kava,KAVA,kava,86,2019-10-25T00:00:00.000Z,"['cosmos-ecosystem', 'defi', 'binance-launchpad', 'binance-labs-portfolio', 'lending-borowing', 'arrington-xrp-capital-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'injective-ecosystem']",,250874925.0,253359299.0,,80,259735386.0,439029647.6967891,2.51725668,2022-08-29T15:16:00.000Z,1.6902958601751288,14456969.17924891,9.4108,-0.31941759,1.32842934,-3.749851,-13.83033997,-1.83349236,-40.13869163,424052847.1492459,0.0435,428252174.24,168458326.27847,2022-08-29T15:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x0C356B7fD36a5357E5A017EF11887ba100C9AB76,2022-08-29 15:20:33.561117
